Order_ID,Orde_Date,Customer_Name,Profit,Profit_Ratio,Quantity,Sales,Category,Segment,Region,Sub_Category,,,
CA-2011-103989,3/19/2013,Matt Connell,$4 ,34%,4,$12.00 ,Office Supplies,Corporate,South,Labels,,,
CA-2011-103989,3/19/2013,Matt Connell,$2 ,7%,3,$26.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-103989,3/19/2013,Matt Connell,($26),-77%,5,$34.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2011-103989,3/19/2013,Matt Connell,$1 ,28%,3,$5.00 ,Furniture,Corporate,South,Furnishings,,,
CA-2011-103989,3/19/2013,Matt Connell,$6 ,28%,3,$20.00 ,Furniture,Corporate,South,Furnishings,,,
CA-2011-103989,3/19/2013,Matt Connell,$53 ,31%,2,$170.00 ,Technology,Corporate,South,Accessories,,,
CA-2011-140004,3/21/2013,Cassandra Brandow,$1 ,16%,2,$7.00 ,Office Supplies,Consumer,East,Art,,,
CA-2011-140004,3/21/2013,Cassandra Brandow,$2 ,26%,3,$6.00 ,Office Supplies,Consumer,East,Art,,,
US-2011-107405,3/21/2013,Thomas Seio,($4),-24%,1,$16.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-163223,3/21/2013,Kristen Hastings,$910 ,26%,7,"$3,500.00 ",Technology,Corporate,South,Phones,,,
CA-2011-163223,3/21/2013,Kristen Hastings,$7 ,46%,5,$14.00 ,Office Supplies,Corporate,South,Labels,,,
CA-2011-163223,3/21/2013,Kristen Hastings,$60 ,49%,3,$123.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-163223,3/21/2013,Kristen Hastings,$3 ,29%,4,$9.00 ,Office Supplies,Corporate,South,Art,,,
CA-2011-163223,3/21/2013,Kristen Hastings,$59 ,48%,3,$123.00 ,Office Supplies,Corporate,South,Binders,,,
US-2011-155544,3/21/2013,Gary Mcgarr,$22 ,38%,5,$59.00 ,Office Supplies,Consumer,South,Labels,,,
US-2011-155544,3/21/2013,Gary Mcgarr,$7 ,20%,3,$33.00 ,Furniture,Consumer,South,Furnishings,,,
US-2011-155544,3/21/2013,Gary Mcgarr,($11),-5%,3,$218.00 ,Furniture,Consumer,South,Chairs,,,
US-2011-158057,3/22/2013,Craig Carroll,($6),-77%,4,$8.00 ,Office Supplies,Consumer,South,Binders,,,
US-2011-158057,3/22/2013,Craig Carroll,($39),-77%,5,$51.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2011-148040,3/22/2013,Beth Fritzler,$23 ,31%,3,$74.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-148040,3/22/2013,Beth Fritzler,($35),-11%,3,$314.00 ,Furniture,Corporate,West,Chairs,,,
US-2011-129609,3/22/2013,Vivian Mathis,$7 ,40%,2,$16.00 ,Office Supplies,Consumer,Central,Art,,,
CA-2011-120838,3/23/2013,Patrick O'Donnell,$86 ,26%,2,$330.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-120838,3/23/2013,Patrick O'Donnell,$38 ,6%,6,$605.00 ,Technology,Consumer,West,Phones,,,
CA-2011-164749,3/23/2013,Bruce Geld,$3 ,33%,3,$10.00 ,Office Supplies,Consumer,South,Labels,,,
CA-2011-147235,3/24/2013,Carlos Daly,$12 ,47%,5,$25.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2011-143637,3/24/2013,Maurice Satty,$15 ,36%,2,$40.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-148586,3/25/2013,Annie Zypern,$65 ,18%,7,$367.00 ,Furniture,Consumer,East,Chairs,,,
CA-2011-128237,3/25/2013,Christina Anderson,$2 ,29%,2,$7.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-128237,3/25/2013,Christina Anderson,$4 ,25%,2,$15.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-128237,3/25/2013,Christina Anderson,$16 ,35%,4,$45.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-128237,3/25/2013,Christina Anderson,$10 ,39%,6,$25.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-138436,3/26/2013,Jonathan Doherty,$9 ,13%,3,$66.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-141838,3/26/2013,Damala Kotsonis,$1 ,25%,2,$3.00 ,Office Supplies,Corporate,West,Art,,,
CA-2011-141838,3/26/2013,Damala Kotsonis,$9 ,34%,4,$28.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-141838,3/26/2013,Damala Kotsonis,$3 ,10%,2,$29.00 ,Technology,Corporate,West,Phones,,,
CA-2011-100860,3/26/2013,Cindy Stewart,$9 ,48%,5,$19.00 ,Office Supplies,Consumer,West,Labels,,,
US-2011-137869,3/28/2013,Christina Vanderzanden,$3 ,47%,3,$6.00 ,Office Supplies,Consumer,Central,Envelopes,,,
US-2011-137869,3/28/2013,Christina Vanderzanden,$107 ,9%,4,"$1,185.00 ",Furniture,Consumer,Central,Tables,,,
CA-2011-100881,3/28/2013,Daniel Raglin,$23 ,8%,3,$302.00 ,Technology,Home Office,West,Phones,,,
US-2011-117380,3/28/2013,Mike Pelletier,($143),-43%,1,$331.00 ,Furniture,Home Office,East,Tables,,,
CA-2011-137274,3/29/2013,Mike Gockenbach,($153),-17%,3,$891.00 ,Furniture,Consumer,Central,Tables,,,
CA-2011-169033,3/30/2013,Kunst Miller,$21 ,42%,5,$50.00 ,Office Supplies,Consumer,East,Art,,,
CA-2011-133424,3/30/2013,Dorris Liebe,$0 ,0%,3,$16.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2011-133424,3/30/2013,Dorris Liebe,$22 ,50%,3,$44.00 ,Office Supplies,Corporate,West,Labels,,,
US-2011-105151,3/30/2013,Susan Gilcrest,$3 ,28%,5,$11.00 ,Office Supplies,Corporate,East,Art,,,
CA-2011-131247,3/30/2013,Guy Armstrong,($12),-6%,2,$206.00 ,Furniture,Consumer,West,Bookcases,,,
CA-2011-162089,3/30/2013,Mark Packer,$113 ,34%,5,$336.00 ,Office Supplies,Home Office,Central,Envelopes,,,
CA-2011-162089,3/30/2013,Mark Packer,$88 ,35%,7,$252.00 ,Technology,Home Office,Central,Phones,,,
CA-2011-162089,3/30/2013,Mark Packer,($9),-7%,7,$127.00 ,Furniture,Home Office,Central,Chairs,,,
US-2011-113124,3/30/2013,Nat Carroll,$6 ,5%,2,$129.00 ,Office Supplies,Consumer,Central,Storage,,,
CA-2011-128055,3/31/2013,Alex Avila,$253 ,38%,2,$674.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-128055,3/31/2013,Alex Avila,$15 ,28%,2,$53.00 ,Office Supplies,Consumer,West,Appliances,,,
CA-2011-112403,3/31/2013,Jas O'Carroll,($1),-70%,1,$1.00 ,Office Supplies,Consumer,East,Binders,,,
US-2011-104759,3/31/2013,Dorothy Dickinson,($14),-170%,7,$8.00 ,Office Supplies,Consumer,Central,Binders,,,
US-2011-104759,3/31/2013,Dorothy Dickinson,$14 ,18%,2,$80.00 ,Technology,Consumer,Central,Accessories,,,
CA-2011-101770,3/31/2013,Karen Bern,($1),-70%,1,$2.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2011-130428,3/31/2013,Trudy Glocke,$98 ,9%,7,"$1,125.00 ",Furniture,Consumer,South,Chairs,,,
CA-2011-130428,3/31/2013,Trudy Glocke,($10),-80%,5,$13.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2011-130428,3/31/2013,Trudy Glocke,$1 ,26%,2,$4.00 ,Office Supplies,Consumer,South,Art,,,
US-2011-157021,4/1/2013,Kunst Miller,$15 ,50%,2,$30.00 ,Office Supplies,Consumer,West,Labels,,,
US-2011-157021,4/1/2013,Kunst Miller,$6 ,33%,4,$17.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-138359,4/1/2013,Katharine Harms,$3 ,4%,4,$67.00 ,Office Supplies,Corporate,East,Storage,,,
CA-2011-138359,4/1/2013,Katharine Harms,$3 ,49%,2,$6.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-164315,4/2/2013,Rob Dowd,$7 ,45%,3,$16.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2011-164315,4/2/2013,Rob Dowd,$294 ,28%,7,"$1,050.00 ",Technology,Consumer,South,Phones,,,
CA-2011-164315,4/2/2013,Rob Dowd,$40 ,26%,5,$155.00 ,Office Supplies,Consumer,South,Appliances,,,
US-2011-157847,4/2/2013,Sam Craven,$9 ,35%,5,$27.00 ,Office Supplies,Consumer,Central,Paper,,,
US-2011-157847,4/2/2013,Sam Craven,$10 ,31%,7,$33.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2011-160276,4/2/2013,Anna Häberlin,$46 ,26%,2,$178.00 ,Furniture,Corporate,South,Furnishings,,,
CA-2011-112291,4/3/2013,Katrina Edelman,$6 ,50%,2,$11.00 ,Office Supplies,Corporate,West,Envelopes,,,
CA-2011-112291,4/3/2013,Katrina Edelman,$22 ,36%,3,$62.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-112291,4/3/2013,Katrina Edelman,$58 ,36%,2,$160.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-105172,4/4/2013,Paul Knutson,$9 ,48%,6,$19.00 ,Office Supplies,Home Office,West,Labels,,,
CA-2011-133228,4/4/2013,Maurice Satty,$2 ,43%,1,$5.00 ,Furniture,Consumer,Central,Furnishings,,,
CA-2011-133228,4/4/2013,Maurice Satty,$24 ,30%,4,$79.00 ,Office Supplies,Consumer,Central,Art,,,
US-2011-128685,4/4/2013,Mary Zewe,$2 ,31%,2,$7.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-149538,4/4/2013,Ken Black,$9 ,4%,5,$233.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-149538,4/4/2013,Ken Black,$43 ,43%,2,$100.00 ,Technology,Corporate,South,Accessories,,,
CA-2011-149538,4/4/2013,Ken Black,$9 ,48%,3,$19.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-149538,4/4/2013,Ken Black,$6 ,49%,2,$13.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-113887,4/5/2013,Tracy Hopkins,$27 ,48%,1,$55.00 ,Office Supplies,Home Office,East,Paper,,,
CA-2011-102988,4/5/2013,Greg Maxwell,$8 ,33%,7,$23.00 ,Office Supplies,Corporate,South,Art,,,
CA-2011-102988,4/5/2013,Greg Maxwell,$8 ,29%,1,$29.00 ,Technology,Corporate,South,Phones,,,
CA-2011-102988,4/5/2013,Greg Maxwell,$6 ,49%,2,$13.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-102988,4/5/2013,Greg Maxwell,$7 ,29%,7,$23.00 ,Office Supplies,Corporate,South,Art,,,
CA-2011-102988,4/5/2013,Greg Maxwell,$83 ,2%,5,"$4,164.00 ",Office Supplies,Corporate,South,Supplies,,,
CA-2011-151001,4/5/2013,John Grady,$4 ,8%,4,$50.00 ,Office Supplies,Corporate,Central,Storage,,,
CA-2011-151001,4/5/2013,John Grady,$4 ,8%,4,$52.00 ,Office Supplies,Corporate,Central,Storage,,,
CA-2011-149104,4/5/2013,Ruben Dartt,$7 ,28%,2,$27.00 ,Office Supplies,Consumer,Central,Art,,,
CA-2011-149104,4/5/2013,Ruben Dartt,$18 ,45%,5,$40.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-149104,4/5/2013,Ruben Dartt,$5 ,33%,3,$14.00 ,Office Supplies,Consumer,Central,Art,,,
CA-2011-149104,4/5/2013,Ruben Dartt,$21 ,3%,6,$690.00 ,Office Supplies,Consumer,Central,Storage,,,
US-2011-157231,4/5/2013,Roy Phan,$57 ,49%,7,$115.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2011-136742,4/6/2013,Guy Phonely,($36),-80%,6,$45.00 ,Office Supplies,Corporate,East,Binders,,,
US-2011-118486,4/6/2013,Shirley Daniels,($2),-21%,1,$10.00 ,Office Supplies,Home Office,East,Supplies,,,
US-2011-118486,4/6/2013,Shirley Daniels,($36),-23%,3,$155.00 ,Furniture,Home Office,East,Tables,,,
US-2011-118486,4/6/2013,Shirley Daniels,$22 ,19%,2,$117.00 ,Technology,Home Office,East,Accessories,,,
CA-2011-169803,4/6/2013,Scott Cohen,$111 ,17%,3,$654.00 ,Furniture,Corporate,West,Tables,,,
CA-2011-169803,4/6/2013,Scott Cohen,$2 ,6%,2,$34.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-102652,4/6/2013,Andy Yotov,$16 ,17%,2,$92.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2011-102652,4/6/2013,Andy Yotov,$13 ,39%,7,$33.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2011-102652,4/6/2013,Andy Yotov,$9 ,48%,3,$19.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-102652,4/6/2013,Andy Yotov,$27 ,48%,1,$55.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-153808,4/6/2013,Frank Hawley,$18 ,26%,3,$71.00 ,Office Supplies,Corporate,West,Art,,,
CA-2011-153808,4/6/2013,Frank Hawley,$24 ,36%,2,$66.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-153808,4/6/2013,Frank Hawley,$132 ,44%,3,$300.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-124023,4/7/2013,Pauline Johnson,$3 ,31%,2,$9.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2011-128846,4/7/2013,Roland Schwarz,$164 ,26%,5,$630.00 ,Technology,Corporate,South,Phones,,,
CA-2011-128846,4/7/2013,Roland Schwarz,$60 ,49%,3,$123.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-165806,4/7/2013,Valerie Mitchum,$28 ,48%,9,$58.00 ,Office Supplies,Home Office,South,Paper,,,
CA-2011-165806,4/7/2013,Valerie Mitchum,$50 ,25%,3,$201.00 ,Technology,Home Office,South,Phones,,,
CA-2011-100363,4/8/2013,Jim Mitchum,$1 ,35%,2,$2.00 ,Office Supplies,Corporate,West,Fasteners,,,
CA-2011-100363,4/8/2013,Jim Mitchum,$7 ,36%,3,$19.00 ,Office Supplies,Corporate,West,Paper,,,
US-2011-118997,4/8/2013,Ruben Ausman,$316 ,26%,8,"$1,216.00 ",Furniture,Corporate,South,Tables,,,
US-2011-163797,4/8/2013,Pauline Chand,($12),-24%,8,$50.00 ,Office Supplies,Home Office,West,Fasteners,,,
CA-2011-150581,4/8/2013,Nathan Mautz,$2 ,3%,1,$100.00 ,Furniture,Home Office,West,Tables,,,
CA-2011-150581,4/8/2013,Nathan Mautz,$140 ,35%,4,$400.00 ,Technology,Home Office,West,Accessories,,,
CA-2011-121769,4/8/2013,John Stevenson,($95),-55%,1,$172.00 ,Furniture,Consumer,East,Tables,,,
US-2011-102715,4/11/2013,Jay Kimmel,$2 ,34%,3,$7.00 ,Office Supplies,Consumer,South,Fasteners,,,
US-2011-102715,4/11/2013,Jay Kimmel,$82 ,21%,3,$384.00 ,Technology,Consumer,South,Accessories,,,
US-2011-102715,4/11/2013,Jay Kimmel,$4 ,35%,2,$10.00 ,Office Supplies,Consumer,South,Paper,,,
US-2011-102715,4/11/2013,Jay Kimmel,$42 ,13%,7,$336.00 ,Technology,Consumer,South,Accessories,,,
US-2011-121734,4/11/2013,Sanjit Engle,$3 ,35%,1,$10.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-138940,4/11/2013,Gary Mitchum,$265 ,35%,6,$758.00 ,Technology,Home Office,Central,Phones,,,
CA-2011-110555,4/11/2013,Michelle Moray,$24 ,28%,7,$87.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-110555,4/11/2013,Michelle Moray,$9 ,9%,2,$106.00 ,Technology,Consumer,West,Phones,,,
CA-2011-110555,4/11/2013,Michelle Moray,$91 ,42%,6,$217.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-154599,4/12/2013,Kean Nguyen,$94 ,9%,14,"$1,075.00 ",Technology,Corporate,West,Phones,,,
CA-2011-154599,4/12/2013,Kean Nguyen,$38 ,9%,4,$438.00 ,Technology,Corporate,West,Phones,,,
CA-2011-154599,4/12/2013,Kean Nguyen,$7 ,36%,7,$18.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-154599,4/12/2013,Kean Nguyen,($18),-6%,3,$308.00 ,Furniture,Corporate,West,Bookcases,,,
US-2011-158365,4/12/2013,Stewart Visinsky,$16 ,48%,5,$32.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2011-142979,4/12/2013,Edward Hooks,$16 ,41%,2,$40.00 ,Office Supplies,Corporate,West,Art,,,
CA-2011-122336,4/13/2013,Jonathan Doherty,$1 ,6%,4,$18.00 ,Office Supplies,Corporate,East,Art,,,
CA-2011-122336,4/13/2013,Jonathan Doherty,($408),-80%,10,$510.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-122336,4/13/2013,Jonathan Doherty,$10 ,33%,13,$31.00 ,Office Supplies,Corporate,East,Fasteners,,,
CA-2011-122336,4/13/2013,Jonathan Doherty,$8 ,12%,12,$72.00 ,Technology,Corporate,East,Phones,,,
CA-2011-167724,4/13/2013,Ben Ferrer,$4 ,46%,3,$8.00 ,Office Supplies,Home Office,East,Labels,,,
US-2011-120740,4/15/2013,Paul Stevenson,$31 ,29%,2,$107.00 ,Office Supplies,Home Office,West,Appliances,,,
US-2011-120740,4/15/2013,Paul Stevenson,$77 ,41%,4,$188.00 ,Furniture,Home Office,West,Furnishings,,,
CA-2011-155208,4/16/2013,Stephanie Phelps,$10 ,25%,6,$39.00 ,Office Supplies,Corporate,South,Art,,,
CA-2011-110849,4/18/2013,John Lee,$97 ,34%,4,$288.00 ,Technology,Consumer,West,Machines,,,
CA-2011-110849,4/18/2013,John Lee,$4 ,29%,4,$13.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-110849,4/18/2013,John Lee,$4 ,33%,5,$11.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-110849,4/18/2013,John Lee,$4 ,31%,2,$12.00 ,Office Supplies,Consumer,West,Fasteners,,,
CA-2011-100678,4/18/2013,Kunst Miller,$1 ,38%,2,$3.00 ,Office Supplies,Consumer,Central,Art,,,
CA-2011-100678,4/18/2013,Kunst Miller,($18),-6%,3,$317.00 ,Furniture,Consumer,Central,Chairs,,,
CA-2011-100678,4/18/2013,Kunst Miller,$50 ,34%,3,$149.00 ,Office Supplies,Consumer,Central,Envelopes,,,
CA-2011-100678,4/18/2013,Kunst Miller,$28 ,13%,3,$228.00 ,Technology,Consumer,Central,Accessories,,,
CA-2011-169460,4/19/2013,Nicole Fjeld,$27 ,35%,3,$76.00 ,Furniture,Home Office,West,Furnishings,,,
CA-2011-158470,4/19/2013,Allen Goldenen,$27 ,46%,3,$58.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2011-158470,4/19/2013,Allen Goldenen,$34 ,48%,11,$71.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2011-134572,4/20/2013,Seth Vernon,($96),-13%,5,$744.00 ,Furniture,Consumer,Central,Tables,,,
CA-2011-134572,4/20/2013,Seth Vernon,$6 ,13%,5,$45.00 ,Office Supplies,Consumer,Central,Storage,,,
CA-2011-134572,4/20/2013,Seth Vernon,($132),-33%,2,$402.00 ,Furniture,Consumer,Central,Tables,,,
CA-2011-101462,4/20/2013,Benjamin Patterson,$28 ,46%,4,$60.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-158064,4/21/2013,Allen Armold,$6 ,34%,5,$17.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-136336,4/21/2013,Dorothy Badders,$0 ,0%,6,$829.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-122070,4/22/2013,Aaron Hawkins,$121 ,49%,8,$248.00 ,Office Supplies,Corporate,East,Envelopes,,,
CA-2011-122070,4/22/2013,Aaron Hawkins,$3 ,34%,3,$10.00 ,Office Supplies,Corporate,East,Binders,,,
US-2011-112564,4/23/2013,Theresa Swint,($2),-70%,3,$3.00 ,Office Supplies,Corporate,East,Binders,,,
US-2011-150119,4/23/2013,Laurel Beltran,($12),-4%,2,$281.00 ,Furniture,Home Office,East,Chairs,,,
US-2011-150119,4/23/2013,Laurel Beltran,($12),-4%,2,$281.00 ,Furniture,Home Office,East,Chairs,,,
US-2011-150119,4/23/2013,Laurel Beltran,($5),-70%,8,$7.00 ,Office Supplies,Home Office,East,Binders,,,
US-2011-150119,4/23/2013,Laurel Beltran,$8 ,35%,4,$22.00 ,Furniture,Home Office,East,Furnishings,,,
CA-2011-111857,4/23/2013,Nathan Mautz,$23 ,47%,1,$49.00 ,Office Supplies,Home Office,West,Paper,,,
US-2011-157406,4/25/2013,Dianna Arnett,$4 ,35%,2,$10.00 ,Office Supplies,Home Office,Central,Paper,,,
US-2011-157406,4/25/2013,Dianna Arnett,$1 ,9%,3,$6.00 ,Office Supplies,Home Office,Central,Art,,,
CA-2011-110100,4/25/2013,Lena Creighton,$38 ,13%,3,$302.00 ,Technology,Consumer,South,Phones,,,
CA-2011-166954,4/25/2013,Beth Thompson,$64 ,21%,5,$303.00 ,Furniture,Home Office,West,Furnishings,,,
CA-2011-166954,4/25/2013,Beth Thompson,$79 ,29%,3,$271.00 ,Office Supplies,Home Office,West,Appliances,,,
CA-2011-166954,4/25/2013,Beth Thompson,$149 ,10%,5,"$1,487.00 ",Furniture,Home Office,West,Chairs,,,
CA-2011-147298,4/26/2013,Aleksandra Gannaway,$23 ,10%,3,$230.00 ,Furniture,Corporate,West,Chairs,,,
CA-2011-147298,4/26/2013,Aleksandra Gannaway,$6 ,31%,6,$18.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-116785,4/26/2013,Marc Harrigan,$6 ,29%,5,$21.00 ,Office Supplies,Home Office,West,Art,,,
CA-2011-116785,4/26/2013,Marc Harrigan,$6 ,46%,2,$13.00 ,Office Supplies,Home Office,West,Labels,,,
CA-2011-118976,4/28/2013,Muhammed Yedwab,$9 ,45%,2,$21.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-118976,4/28/2013,Muhammed Yedwab,$129 ,26%,9,$498.00 ,Office Supplies,Corporate,East,Storage,,,
CA-2011-118976,4/28/2013,Muhammed Yedwab,$1 ,28%,2,$5.00 ,Office Supplies,Corporate,East,Art,,,
CA-2011-118976,4/28/2013,Muhammed Yedwab,$2 ,48%,1,$3.00 ,Office Supplies,Corporate,East,Labels,,,
CA-2011-140228,4/28/2013,George Bell,$3 ,36%,3,$7.00 ,Office Supplies,Corporate,East,Labels,,,
CA-2011-140228,4/28/2013,George Bell,$2 ,8%,3,$27.00 ,Office Supplies,Corporate,East,Storage,,,
CA-2011-140228,4/28/2013,George Bell,($38),-21%,2,$178.00 ,Office Supplies,Corporate,East,Storage,,,
CA-2011-131387,4/28/2013,Arianne Irving,$126 ,8%,5,"$1,680.00 ",Technology,Consumer,West,Phones,,,
CA-2011-132983,4/28/2013,David Smith,$58 ,36%,2,$160.00 ,Technology,Corporate,East,Accessories,,,
CA-2011-134061,4/29/2013,Lauren Leatherbury,$6 ,34%,2,$17.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2011-142727,4/29/2013,Harry Greene,$13 ,25%,2,$52.00 ,Furniture,Consumer,South,Chairs,,,
CA-2011-142727,4/29/2013,Harry Greene,$9 ,48%,3,$18.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2011-107811,4/29/2013,Laura Armstrong,$70 ,13%,2,$562.00 ,Furniture,Corporate,South,Chairs,,,
CA-2011-107811,4/29/2013,Laura Armstrong,($1),-1%,5,$100.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-118304,4/29/2013,Katherine Hughes,$5 ,26%,2,$20.00 ,Technology,Consumer,East,Phones,,,
CA-2011-156006,4/30/2013,Tamara Manning,$16 ,34%,3,$48.00 ,Technology,Consumer,South,Accessories,,,
CA-2011-160094,4/30/2013,Justin Mackendrick,$45 ,26%,5,$175.00 ,Office Supplies,Consumer,South,Art,,,
CA-2011-160094,4/30/2013,Justin Mackendrick,$215 ,26%,5,$826.00 ,Office Supplies,Consumer,South,Storage,,,
CA-2011-115056,5/2/2013,Andrew Roberts,$2 ,8%,3,$26.00 ,Office Supplies,Consumer,East,Appliances,,,
CA-2011-124618,5/2/2013,Cari Schnelling,$90 ,19%,2,$480.00 ,Technology,Consumer,South,Copiers,,,
CA-2011-130274,5/3/2013,Joni Sundaresam,$10 ,48%,7,$22.00 ,Office Supplies,Home Office,Central,Labels,,,
CA-2011-135755,5/3/2013,Nathan Cano,$15 ,36%,3,$40.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2011-135755,5/3/2013,Nathan Cano,$4 ,36%,3,$11.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2011-117709,5/4/2013,Paul Macintyre,$21 ,45%,4,$47.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-155271,5/4/2013,Andrew Allen,$10 ,36%,2,$27.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2011-111899,5/4/2013,Nat Carroll,$3 ,8%,2,$38.00 ,Office Supplies,Consumer,Central,Art,,,
CA-2011-111899,5/4/2013,Nat Carroll,$2 ,34%,6,$5.00 ,Office Supplies,Consumer,Central,Fasteners,,,
US-2011-148194,5/4/2013,Bill Shonely,$4 ,32%,7,$12.00 ,Furniture,Corporate,West,Furnishings,,,
US-2011-148194,5/4/2013,Bill Shonely,$19 ,33%,4,$58.00 ,Office Supplies,Corporate,West,Appliances,,,
CA-2011-166457,5/5/2013,Peter Fuller,$4 ,45%,3,$9.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2011-166457,5/5/2013,Peter Fuller,$2 ,29%,2,$7.00 ,Office Supplies,Consumer,South,Art,,,
CA-2011-166457,5/5/2013,Peter Fuller,$12 ,47%,2,$25.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2011-110219,5/5/2013,Emily Burns,($9),-7%,3,$128.00 ,Furniture,Consumer,Central,Chairs,,,
CA-2011-160738,5/5/2013,Katharine Harms,$4 ,9%,2,$45.00 ,Office Supplies,Corporate,Central,Storage,,,
CA-2011-111934,5/5/2013,Giulietta Dortch,$5 ,45%,2,$12.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2011-111934,5/5/2013,Giulietta Dortch,$17 ,47%,1,$35.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-121664,5/6/2013,Harold Pawlan,$53 ,38%,8,$141.00 ,Office Supplies,Home Office,West,Binders,,,
US-2011-154879,5/6/2013,Steve Nguyen,$3 ,47%,2,$6.00 ,Office Supplies,Home Office,West,Labels,,,
US-2011-154879,5/6/2013,Steve Nguyen,$30 ,28%,6,$108.00 ,Office Supplies,Home Office,West,Art,,,
CA-2011-166086,5/7/2013,Carol Triggs,$8 ,49%,3,$16.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2011-166086,5/7/2013,Carol Triggs,($39),-20%,2,$194.00 ,Furniture,Consumer,East,Tables,,,
CA-2011-166086,5/7/2013,Carol Triggs,$3 ,29%,3,$9.00 ,Office Supplies,Consumer,East,Art,,,
CA-2011-166086,5/7/2013,Carol Triggs,$244 ,28%,4,$872.00 ,Furniture,Consumer,East,Chairs,,,
CA-2011-116666,5/8/2013,Kean Thornton,$240 ,13%,5,"$1,800.00 ",Technology,Consumer,East,Copiers,,,
US-2011-102071,5/9/2013,Patrick Gardner,$4 ,6%,4,$68.00 ,Technology,Consumer,West,Accessories,,,
US-2011-102071,5/9/2013,Patrick Gardner,$40 ,24%,3,$168.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-158771,5/9/2013,Sean Braxton,$15 ,18%,3,$83.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-158771,5/9/2013,Sean Braxton,$5 ,48%,3,$9.00 ,Office Supplies,Corporate,South,Labels,,,
